,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
2,NG,7099170340676373766,1652904401,This song😂😂 #beautiful #pretty #featureme #foryoupage #foryou #reginadaniels #billonairegina #reginadanielsfashion #makemefamous #married,6748298589020046341,Regina.Daniels,"🎲If You Want To Feel Rich
🎲Count The things You Have
🎲That Money Can't Buy❤️",,0,False,https://www.tiktok.com/@official__regina/video/7099170340676373766?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099170340676373766&source=h5_m,4445312,1383,2279,25254,276385,7098293211214465835,7098293211214465835,72,7098293211214465835,Carry Me Dey Go,Naijadove.tv,7017152403180307461,Naijadove.tv,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098293326113229614.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/6eb535c39c53250468348d3144cf6162.json,False,False,O'tion,Carry Me Dey Go My Husband House,Carry Me Dey Go (Contains music from: Carry Me Dey Go My Husband House - O'tion),"Contains music from: ""Carry Me Dey Go My Husband House""",[],0,0
3,FR,7102373042742889734,1653650091,#rires #humouroupas? #humour #tiktok225 #tiktok237 #tiktokgabon 😱🥹😅🤔🤔,6832259853185565702,Anna🌹,Humour🤍d’ettente🇨🇮🤍musique🇫🇷commentez-liker 🤍ici on rigole 😂,,0,False,https://www.tiktok.com/@anna_35500/video/7102373042742889734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102373042742889734&source=h5_m,2854772,598,1503,282,42656,7099771361698040581,7099771361698040581,72,7099771361698040581,original sound - ebilaauthenticshop,Ebilaauthenticshop,7029348029493986310,Ebilaauthenticshop,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099771358732765957.mp3,,False,False,Mikipiano,Kumama - Grace Lokwa Tiktok edit version,original sound - ebilaauthenticshop (Contains music from: Kumama - Grace Lokwa Tiktok edit version - Mikipiano),"Contains music from: ""Kumama - Grace Lokwa Tiktok edit version""",[],0,0
4,FR,7103479563145039109,1653907723,Le monde entier est dans l’excès,6851557425917772806,Dadju_life,"Compte fan TikTok de @dadju
Suivez nous aussi sur notre compte Instagram 👆🏼",,0,False,https://www.tiktok.com/@dadju_life/video/7103479563145039109?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103479563145039109&source=h5_m,267930,304,207,119,19165,7099018727949191942,7099018727949191942,72,7099018727949191942,original sound - dadju.community,Dadju,7002767654504039430,Dadju,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099018756759767813.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fa7693b26fd5a1a5ef5c0fc630ca8fc1.json,False,False,Dadju,Ambassadeur - Animateur: Brigade,original sound - dadju.community (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",[],0,0
5,FR,7102737497418943749,1653734946,#répondre à @AskTikTok,6663108906249732101,🐬MAMLOUK’S BROTHERS (Ali ),,,0,False,https://www.tiktok.com/@mamie_show_officiel/video/7102737497418943749?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102737497418943749&source=h5_m,913065,2136,543,224,100182,7102737473930791685,7102737473930791685,72,7102737473930791685,original sound - mamie_show_officiel,🐬MAMLOUK’S BROTHERS (Ali ),6663108906249732101,🐬MAMLOUK’S BROTHERS (Ali ),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102737452120541958.mp3,,False,False,,,,,[],0,0
6,CD,7098623463602113798,1652777074,Mon amour ❤️💍❤️,7034161431952229381,Nicki Diva,Musique is dream,,0,False,https://www.tiktok.com/@divaq352/video/7098623463602113798?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098623463602113798&source=h5_m,327289,1437,247,896,25055,6972341451975821314,6972341451975821314,10033,6972341451975821314,J’te donnerai,Lynda,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ab48e04d28047a2a9786af158e6a5ed,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/24ba9b336b3a47b7a3bdd603973438f4,False,True,,,,,[],0,0
7,DE,7096387034880756998,1652256378,Yt Husband vibing on #buga @neraebella,6808267028756677637,Mr&Mrs LIPT,"Our King is Jesus🙏🏽
Follow IG: @pamsty.lipt
Current interest:Make u smile 😊",,0,False,https://www.tiktok.com/@pamsty.lipt/video/7096387034880756998?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096387034880756998&source=h5_m,1472330,741,1719,870,78628,7093949567481285381,7093949567481285381,10036,7093949567481285381,Buga (Lo Lo Lo),Kizz Daniel & Tekno,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1e5583a1ea154f6ba01499ffe3936b4a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53a160ccc5714d6c986cc822daeb6ddd,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1621384034', 'external_song_key': 'apple_song_id'}]",0,0
0,CD,7102702445381356806,1653726787,#citation #fypシ #fyp #pourtoi #vibes ##motivation #dance,7077623272795374598,sourions,Abonne-toi pour voir chaque jour des vidéos qui font du bien,,0,False,https://www.tiktok.com/@sourions2/video/7102702445381356806?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102702445381356806&source=h5_m,62197,25,224,4375,3990,7063788302708624133,7063788302708624133,72,7063788302708624133,original sound - dc_nuell,Ngl 🛸🖤,6818335148151145478,Ngl 🛸🖤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063788292537682694.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/43efb09932c7c8bf82b5511bd91d62c6.json,False,False,,,,,[],0,0
1,FR,7100214458546457862,1653147504,,6811140612306371590,IG: unclebrege7,"Instagram: @unclebrege7

📧: dimiyoyo7@gmail.com
Snapchat: unclebrege",,0,False,https://www.tiktok.com/@brege7/video/7100214458546457862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100214458546457862&source=h5_m,2536167,4718,3536,155,215928,7007799095746202374,7007799095746202374,72,7007799095746202374,Bloody Samaritan (Cover ver),BabyC,23250978,BabyC,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7007799228013660934.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/99a4b03ab36a6678e385d5f1aae45223.json,False,False,Loud Urban Choir,Bloody Samaritan - Cover,Bloody Samaritan (Cover ver) (Contains music from: Bloody Samaritan - Cover - Loud Urban Choir),"Contains music from: ""Bloody Samaritan - Cover""",[],0,0
2,NG,7102472728493542662,1653673299,I Can’t dance to save my life😂😂😂,6788158052831904774,mercyjohnsonokojie,I’m here for the fun! Oya what challenge should I do? 🤷🏾‍♀️,Verified account,0,False,https://www.tiktok.com/@mercyjohnsonokojie/video/7102472728493542662?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102472728493542662&source=h5_m,2712131,2337,865,9877,252688,7083114963711085318,7083114963711085318,72,7083114963711085318,Kpoclè Acte 2 IVK,Ivoriankid,6825178404297884678,Ivoriankid,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083114943792319237.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82858c8e4137d3537ca4d5a789300bb3.json,False,False,,,,,[],0,0
3,FR,7102858080622234885,1653763025,Répondre à @fulanidoll75  vos avis en commentaire ? #deba #albi,6839388392590296069,Lizoo 🤍,"Albinos Life 🤍
Moi, ma vie et mon albinisme !
📩lizoomayy@gmail.com",,0,False,https://www.tiktok.com/@lizoo_mayy/video/7102858080622234885?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102858080622234885&source=h5_m,634152,825,79,40,42980,7102858082962656005,7102858082962656005,72,7102858082962656005,original sound - lizoo_mayy,Lizoo 🤍,6839388392590296069,Lizoo 🤍,False,True,https://video-va.tiktokv.com/storage/v1/tos-useast2a-v-27dcd7/a9c8102f230a49e9bb59174b70833375?a=1233&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&btag=80000&ft=uYoccg3-Inzd~3yoABM&mime_type=audio_mpeg&qs=6&rc=ZmhnOjM8NjM8OTg1NzU0OEBpamo5amQ6Zm45ZDMzNzU8M0AuNDY0YWEzXjUxMi8tNGJjYSNrbi9scjRfazZgLS1kMTZzcw%3D%3D&l=202205301905540102230770380A4E1619&x-tos-algorithm=v2&x-tos-authkey=5bf25627da095a5cba28ace592de46cc&x-tos-expires=1653959168&x-tos-signature=FD36B5egPZKRu7EyChpJ9tVrA-Y,,False,False,,,,,[],0,0
4,CD,7101970661748264198,1653556412,"Psaumes, 23:1 -  L`Éternel est mon berger: je ne manquerai de rien.#seigneur #monde #joelfrancis01 #simianemusic",7036049827038692358,simianeSBT,abonnez et je m'abonnerai en retour 😗,,0,False,https://www.tiktok.com/@simianetatu/video/7101970661748264198?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101970661748264198&source=h5_m,402494,308,114,70,26135,6968907499881629698,6968907499881629698,10033,6968907499881629698,Omemma - (Live),Judikay,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6ee668f58bab4f43ad2af885729377af,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/94078ccfc0c94325a30a5e9bb0ecdc15,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1570228260', 'external_song_key': 'apple_song_id'}]",0,0
5,BE,7100967848490601733,1653322917,Signes que tu as un don spirituel 🙏,6611956313630228486,Nicolas Luel,"🚀 Développement personnel
💜 Bien-être
🧘‍♂️ Méditation

oconico@me.com",,0,False,https://www.tiktok.com/@oconico/video/7100967848490601733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100967848490601733&source=h5_m,4095571,14786,17749,45104,312681,7100967832636115717,7100967832636115717,72,7100967832636115717,original sound - oconico,Nicolas Luel,6611956313630228486,Nicolas Luel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100967849488878342.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/36aed0e19d39ab81e037841f0bb81caf.json,False,False,,,,,[],0,0
6,CD,7075456355322187013,1647383059,,6938127915313792006,Miss légende😍🥺 Leslie,"Miss légende✨😍 maquilleuse 💄
Woman of god✝️
Cie Kabod Church💒🛐⛪️
👩‍🎓",,0,False,https://www.tiktok.com/@onlymiss6/video/7075456355322187013?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075456355322187013&source=h5_m,391564,1426,1807,7398,66949,7063546220677253893,7063546220677253893,72,7063546220677253893,original sound - goumbadavy,Goumba Christ Davy M,6781726646417376261,Goumba Christ Davy M,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7063546241040616197.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8cfc2c3f58dc39176f69ff32beb76335.json,False,False,,,,,[],0,0
7,US,7085492500613516590,1649719780,#fyp,6886028237710803974,Godchildren remember that,"Born without Jaw
Love Dj’ing
Cash app $Herc250
YT➡️TheBody245",,0,False,https://www.tiktok.com/@djbrownsugarv/video/7085492500613516590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085492500613516590&source=h5_m,6762736,1167,2187,4167,84661,7085492475745340202,7085492475745340202,72,7085492475745340202,original sound - djbrownsugarv,Godchildren remember that,6886028237710803974,Godchildren remember that,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7085492498579131179.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ac3735107686e28c6a3e298da278c5f1.json,False,False,,,,,[],0,0
0,FR,7101739385841831174,1653502554,#duo avec @blackmuscle91  😂😂😂😂😂😂😂😂#pourtoi #fun #fyp #duet #musculation #Fitness #dance #amapiano @aminutta @blackmuscle91,6978417927071810566,Man_focus,"🇨🇲 I  am dancing  🕺🏿🕺🏿🎵🎶 
🇨🇲 I  am joking 🤪🤪🤪
Objectif 50k 🙏🏿🙏🏿",,0,False,https://m.tiktok.com/v/7101739385841831174.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101739385841831174&source=h5_m,1925579,1446,1068,1047,123397,7098310005870709510,7098310005870709510,72,7098310005870709510,original sound - chisom__e,chisom👸🏽,6795178387133547526,chisom👸🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098309987541338886.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8845e36f09a1f5fa6259e10ee5aeeb56.json,False,False,Dj Obza,Ithonga,original sound - chisom__e (Contains music from: Ithonga - Dj Obza),"Contains music from: ""Ithonga""",[],0,0
1,CG,7084980296701005062,1649600524,Je publie l’original si vous Faites percer cette vidéo 👏🏿🙏🙏🥹🥹🥹🥹🥹allez y je compte sur vous #abdoulaylecomedien #fpyシ #fouryourpage #foryou #trending,6871006673454105605,LE PRANKEUR KING SMILLE 🤣👑,"CONTENT - CREATOR 🎥⭐️🌟
PRANKSTER - COMEDIEN 👑
DE RETOUR 😌🦦",,0,False,https://m.tiktok.com/v/7084980296701005062.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084980296701005062&source=h5_m,166256,224,85,691,11527,7081205964560501510,7081205964560501510,10036,7081205964560501510,Kwaku the Traveller,Black Sherif,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0a5dd74d2a6b484fa2bc480d6312f92d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c59526bb39c941fab5656a50a2f49593,False,True,,,,,[],0,0
2,NG,7103120331371515141,1653824081,Am sorry 😂  #prank #fyp #foru #fypシ #foryou #trending #goviral #fypシ゚viral #fypdongggggggg #viral #fyppppppppppppppppppppppp #4u #trend #fypviral #fypp #titokindia #duet #viraltiktok #comedy #cartoon__boy4,7100827443066717190,Face_masklord💕,This is @cartoon__boy4 official page follow this is my Backuppage,,0,False,https://m.tiktok.com/v/7103120331371515141.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103120331371515141&source=h5_m,435711,464,325,4362,33695,7103120302955088646,7103120302955088646,72,7103120302955088646,original sound - cartoon__boy4backuppage,Face_masklord💕,7100827443066717190,Face_masklord💕,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103120291228224262.mp3,,False,False,Kvng Vinci,AFRO-NAE,original sound - cartoon__boy4backuppage (Contains music from: AFRO-NAE - Kvng Vinci),"Contains music from: ""AFRO-NAE""",[],0,0
3,CD,7093199637426736389,1651514239,#answer to @Tita 7846❤️🥰👑,6960756122207765510,DenaMwana,,,0,False,https://m.tiktok.com/v/7093199637426736389.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093199637426736389&source=h5_m,232146,760,244,2046,31235,7093199610855934726,7093199610855934726,72,7093199610855934726,original sound - denamwana,DenaMwana,6960756122207765510,DenaMwana,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093199632825633541.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ce1afa09aefaa7dd9f1826fc0f2c01f7.json,False,False,,,,,[],0,0
4,CG,7100951223192358150,1653319046,,7077623863132455941,lanciamis,Je t’aime ma vida❤️❤️❤️❤️❤️❤️❤️,,0,False,https://m.tiktok.com/v/7100951223192358150.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100951223192358150&source=h5_m,334914,147,179,2152,15631,7062179973053810690,7062179973053810690,10033,7062179973053810690,Libolongo,DJ Patcheli,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4c6a30d1308543398e6785e63fe8eb58,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5f6bba13091b44e8bc14ad747350c737,False,True,,,,,[],0,0
5,CG,7101962946653277446,1653554610,Good vibes ✨✨#riele😘 #rielefanpage #skaiJfan #__riele__downs,6945575025865131013,RIELEDOWNS,✨200k please ✨,,0,False,https://m.tiktok.com/v/7101962946653277446.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101962946653277446&source=h5_m,500876,0,272,4050,39732,7081714749104229126,7081714749104229126,72,7081714749104229126,DJ Phaphane Gazo x Afro Dance,DJ Phaphane,6806929141142668294,DJ Phaphane,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081714748517468933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2933b3f3f299c984578e007784899096.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,DJ Phaphane Gazo x Afro Dance (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0
6,FR,7100264748754685189,1653159214,Quand mes potes sont en classe éco et moi en business 🤣🤣❤️ #enavant #naza #fyp,6801812369355965446,Nazaofficiel,SINGLE « BIBI » Ft. Negrito👇,Verified account,0,False,https://m.tiktok.com/v/7100264748754685189.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100264748754685189&source=h5_m,3859369,1973,1309,403,325602,6780767152975743749,6780767152975743749,10036,6780767152975743749,Control,Fally Ipupa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b05830485b7b46e79e4733a56b37b6e3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a9edef11ea7d4c02b5c9960e34732a5f,False,True,,,,,[],0,0
