,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
0,BS,7102898959315668229,1653772538,#bahamastiktok🇧🇸 #🇨🇺❤️🇧🇸 #viral #🔥🔥🔥 #tiktok #longislandbahamas,7005693799267730438,jonathanharding.7jj,"Cuba 🇨🇺 Bahamas 🇧🇸 👆🏻❤️🔥
Sueños 15M 🙏🏻❤️",,0,False,https://www.tiktok.com/@jonathan7jj/video/7102898959315668229?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102898959315668229&source=h5_m,35002,59,81,83,2637,7096122699445029675,7096122699445029675,72,7096122699445029675,Jhacari Come Over,Tonio,6863127814377767942,Tonio,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096122758043732782.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0944e4ecaf84290fc2e37a970107802f.json,False,False,Jhacari,Come Over (Sped Up - TikTok Version),Jhacari Come Over (Contains music from: Come Over (Sped Up - TikTok Version) - Jhacari),"Contains music from: ""Come Over (Sped Up - TikTok Version)""",[],0,0
1,BS,7073567723241983237,1646943327,This video never gets old 😂#PeachesAndBosses #bahamiantiktok #Funny,7072188728562828293,Selecta Fawteen525,"Follow me on Instagram , SoundCloud , YouTube , Audiomack 
@SelectaFawteen 🇧🇸",,0,False,https://www.tiktok.com/@selectafawteen/video/7073567723241983237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073567723241983237&source=h5_m,230184,238,1736,6603,19616,7073567689973107462,7073567689973107462,72,7073567689973107462,original sound - selectafawteen,Selecta Fawteen525,7072188728562828293,Selecta Fawteen525,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073567711648828166.mp3,,False,False,,,,,[],0,0
2,US,7092215612717485355,1651285127,You thought I’m about to enforce that? 🤨 (VC: @Marco Borghi) @Jean-Victor @Zack Lugo,6916679342325007366,Trey,"You are amazing and I love you
👇🏼Business: treymakai.mgmt@gmail.com👇🏼",,0,False,https://www.tiktok.com/@itstreymakai/video/7092215612717485355?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092215612717485355&source=h5_m,5378764,4011,727,3880,567830,7060984419061992198,7060984419061992198,10036,7060984419061992198,Finesse,Pheelz & BNXN,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/df7202902abb430794ffae4aa4810480,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32af760c8f614ce1afd14326d5215249,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1614660789', 'external_song_key': 'apple_song_id'}]",0,0
3,BS,7098030227602869509,1652638948,@lifesize_doll242 I ❤️ u baby we miss u 🔥🔥🔥🔥🔥🔥🔥🥶🤩🤣,6864539548714828801,daddiwhites,98 degrees Friday may 27th every 1 in free before 8 pm this Friday night 🔌🥶,,0,False,https://www.tiktok.com/@daddiwhites/video/7098030227602869509?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098030227602869509&source=h5_m,79796,271,725,1308,4710,7098030221655378693,7098030221655378693,72,7098030221655378693,original sound - daddiwhites,daddiwhites,6864539548714828801,daddiwhites,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098030230857583366.mp3,,False,False,,,,,[],0,0
4,US,7102945216365251886,1653783307,thank you guys for all the love on this one😁😁 dc:me #fyp,6930076117793948677,chucky gon wild,"chucky gon wild 😳😛
main: joshuaa.gg
insta: red418",,0,False,https://www.tiktok.com/@chuckygonwild/video/7102945216365251886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102945216365251886&source=h5_m,95330,192,31,243,21627,7075297965279284014,7075297965279284014,72,7075297965279284014,original sound - prisssy.p,IPUKEDOLLABILL$👅,6796387508206044166,IPUKEDOLLABILL$👅,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7075298113656769322.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6f23a2b9668a7387cd9d0466535a057f.json,False,False,Shenseea & Megan Thee Stallion,Lick,original sound - prisssy.p (Contains music from: Lick - Shenseea & Megan Thee Stallion),"Contains music from: ""Lick""",[],0,0
5,US,7098140787149475115,1652664689,Like we still in the parking lot😂😂 #maritheguy #fyp,6810492371836503046,Mari,"Get (1000+) active snap viewers
Download fam⬇️🎉",Verified account,0,False,https://www.tiktok.com/@marithe_guy/video/7098140787149475115?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098140787149475115&source=h5_m,123812,114,644,432,26592,6984570742629288710,6984570742629288710,72,6984570742629288710,original sound - clubhousevideos,ClubHouseVideos,6984486832608560133,ClubHouseVideos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6984570829564611334.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c33c12dc7ad61ea31b38d647366e0b19.json,False,False,Vektor,Overdose,original sound - clubhousevideos (Contains music from: Overdose - Vektor),"Contains music from: ""Overdose""",[],0,0
6,BS,7077661757892594989,1647896547,I had toooo😂😂😂‼️ #steveharvey  #funny  #bahamastiktok  #fyp,6789310345913123846,Bahamian Alex 🇧🇸🔥,*Warning* My Tiktoks Extremely Stale🤦‍♂️🤷‍♂️,,0,False,https://www.tiktok.com/@bahamianalex/video/7077661757892594989?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077661757892594989&source=h5_m,191477,521,1514,2161,18241,7065730183390595886,7065730183390595886,72,7065730183390595886,SIT ON IT,Family Feud,6716587276660409350,Family Feud,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7065730198649621294.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/de4885d2a34f6a2c7d843f2567353d1c.json,False,False,Doggo,Magic Voice,SIT ON IT (Contains music from: Magic Voice - Doggo),"Contains music from: ""Magic Voice""",[],0,0
7,BS,7088720510678355206,1650471361,Cam❤️#cameronboyce #fypシ #rip #foryou #dovecameron #foryoupage #missyou #fyp #viral #viral #descendants,7043070621710713861,Cameron.boyce🖤,Follow pls🤍,,0,False,https://www.tiktok.com/@sanaya34562/video/7088720510678355206?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088720510678355206&source=h5_m,1623264,1714,938,5543,172581,6941822547096865541,6941822547096865541,10036,6941822547096865541,Dinero,Trinidad Cardona,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/841ca701d77c499ca487f51c4c9c5314,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6f1a77fc5cf74292816b04773bf06f18,True,True,,,,,[],0,0
0,BS,7087568288372378886,1650203088,Y’all WhatsApps be wild!😂😂 #fyp #workhumor #bahamiantiktok #clientsbelike #worklife #bahamiantiktok,6802738505451963398,Skinistry Aesthetics & Laser,"Corrective Skin Care & Laser Hair Removal
Cable Beach
Nassau, Bahamas
2428016426",,0,False,https://m.tiktok.com/v/7087568288372378886.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087568288372378886&source=h5_m,1014050,109,96,478,156233,7051319674809781039,7051319674809781039,72,7051319674809781039,original sound - iricasanovaa,Tr3nty,4445701,Tr3nty,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7051319700815235886.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/eac8d15e640911eb1fdce30451cf3e32.json,False,False,,,,,[],0,0
1,BS,7095156103721274629,1651969764,"First stop in Eleuthera was goooooooood. Anyone from around here? We’ve got a couple days to fill, any suggestions? #sailboatliving #livingonasailboat #bahamas #boatlife #sailtok #ocean #femaletraveler #fyp #nassau #eleuthera #freediving #sailing",7066833070540686383,Sailor Sas,"Captain of SV Forty-two 
🐠Currently in the Bahamas🐠
Instagram: saskugarte",,0,False,https://m.tiktok.com/v/7095156103721274629.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095156103721274629&source=h5_m,53601,177,72,146,4574,6930620015915386881,6930620015915386881,10033,6930620015915386881,Feeling Good,Avicii,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8dd2a2ff3ca043deb3360b5d35f5ebea,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/46f4f91c598c436182a13dce4b297868,False,True,,,,,[],0,0
2,GB,7101388756292209926,1653420917,*lump in throat*,6989318869764736005,Mr Phiri,,,0,False,https://m.tiktok.com/v/7101388756292209926.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101388756292209926&source=h5_m,1587196,2154,2183,2497,321978,7087425758766828293,7087425758766828293,72,7087425758766828293,Slide in n slide out,EvanG,6670227277802651653,EvanG,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087425779889736454.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c8b925c7a7614f450bd31e6a793221e1.json,False,False,Kvng Vinci,AFRO-NAE,Slide in n slide out (Contains music from: AFRO-NAE - Kvng Vinci),"Contains music from: ""AFRO-NAE""",[],0,0
3,BS,7097725630992715014,1652568029,#viralvideo #roseshaquon #tireshine_roseshaquon #viral #funnyvideos #funnyviralvideo #fyp,6964210160777872390,roseshaquon1,Follow my other socials if you support me Instagram & YouTube an other links⬇️🎀,,0,False,https://m.tiktok.com/v/7097725630992715014.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097725630992715014&source=h5_m,1710447,4560,9598,8513,91796,7013766452184828677,7013766452184828677,72,7013766452184828677,original sound - loudmouthjuanita,LoudMouthJuanita,6666765656279367686,LoudMouthJuanita,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7033082986929228590.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3fc67e6624d07d8e82bab6881eb8db19.json,False,False,J Mood,You Belong to Someone Else,original sound - loudmouthjuanita (Contains music from: You Belong to Someone Else - J Mood),"Contains music from: ""You Belong to Someone Else""",[],0,0
4,US,7097634903763848494,1652546904,I’ll make it myself,6779379165990650886,Dani Razooqi,"Perfect Rolls at Choco Mania Cafe
Inquiries: dani.razooqi2@gmail.com
Satire :)",,0,False,https://m.tiktok.com/v/7097634903763848494.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097634903763848494&source=h5_m,198639,70,15,18,12906,7097177789426305798,7097177789426305798,72,7097177789426305798,original sound - user347065940287,Shalom,6715035036443902982,Shalom,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097177823164566277.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c189d82ce5142759bda6729bbd3fc5ca.json,False,False,,,,,[],0,0
5,US,7097601056271502635,1652539023,It’s time to grow up,6770292508368552965,Thee MJ Johnson,"Thee Blueprint
4 4 4",,0,False,https://m.tiktok.com/v/7097601056271502635.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097601056271502635&source=h5_m,116226,78,58,7,10913,7088819892358548267,7088819892358548267,72,7088819892358548267,original sound - aaliyahs_flower2,QUEEN OF URBAN POP,6977493588969554950,QUEEN OF URBAN POP,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088823668108741418.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/bf3213e4db7c3e3b1b5fc1f40398a36c.json,False,False,,,,,[],0,0
6,US,7102457351558417707,1653669719,"🗣WE IN DIS BIHH, #FENTYAFRICA 🌍 The time has come for y’all to shop AWL ya #FENTYBEAUTY & @FENTY SKIN faves!! Tap the pinned comment below to see which local Africa retailers to shop NOW! 👇🏽🛒",218606766895595520,Fenty Beauty,"Fenty Beauty by RIHANNA ✨
#CrueltyFree 🖤
Shop the looks! 👀 ⬇️",,2,False,https://m.tiktok.com/v/7102457351558417707.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102457351558417707&source=h5_m,475276,760,184,680,68871,7102457309489629995,7102457309489629995,72,7102457309489629995,original sound - fentybeauty,Fenty Beauty,218606766895595520,Fenty Beauty,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102457356671273774.mp3,,False,False,,,,,[],0,0
7,US,7099249542066933035,1652922841,I guess im sick then #fyp #xyzbca #viral,6776720169269347334,Kai Jmarii,"I’ll be famous one day. 
MY YEAR!
Dancer/Comedian
Crocs boy
NYC 🗽 ROAD TO 1️⃣Ⓜ️",,0,False,https://m.tiktok.com/v/7099249542066933035.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099249542066933035&source=h5_m,1910741,1997,8922,23253,388330,7091056913370106629,7091056913370106629,72,7091056913370106629,Deep Coughing,user3488332569599,6958172207894922246,user3488332569599,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091056937957214982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5964cbbb8ce89588d22b2e8cf3b4bdb8.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0
0,BS,7085868233168850182,1649807263,#solojhit #bahamiantiktok #vir @flyazztoy,6997313942441051141,SoloJhit05,"IN GOD WE TRUST 🙌
5ft10 Combo Guard🏀⛹️‍♂️
YouTuber 🤘🏌️‍♂️
🇧🇸x🇺🇸🔜🔛🔝",,0,False,https://www.tiktok.com/@solojhit05/video/7085868233168850182?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085868233168850182&source=h5_m,561124,503,178,843,95835,7081369945472404270,7081369945472404270,72,7081369945472404270,Original sound,,,,False,True,,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/57d0b74d370f3a6f75f8bfc2a2a9ff89.json,False,False,,,,,[],0,0
1,BS,7071790661573414150,1646529573,"Some days I come to terms with this life without you, then other days I don’t know how I’ll pull through. 💔🕊 #ripbestie",6801495650959983622,𝚝𝚑𝚎𝚋𝙻𝚊𝚞𝚗𝚍𝚒𝚎 ᥫ᭡,"✝️
bs 🇧🇸  
heavenly ᥫ᭡
Amazon Influencer 🛍",,0,False,https://www.tiktok.com/@laurynlinesha/video/7071790661573414150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071790661573414150&source=h5_m,577885,489,94,248,115322,7042148902673320706,7042148902673320706,72,7042148902673320706,original sound - silentnyt._,JKA,6579415297210925062,JKA,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7042148881559194369.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2a99cb51d60565f3951e250632833a99.json,False,False,Naughty Boy,Runnin' (Lose It All),original sound - silentnyt._ (Contains music from: Runnin' (Lose It All) - Naughty Boy),"Contains music from: ""Runnin' (Lose It All)""",[],0,0
2,CA,7103328813177703685,1653872623,This is so wholesome🥺🥺💖 (Via: aleestylesss/TikTok) #oliviarodrigo #sourtour2022,6725391991449256966,MuchMusic,"🎧 New Music 🌏 Culture🎙 Interviews
🍿 Entertainment ❤️ Much Love",,0,False,https://www.tiktok.com/@much/video/7103328813177703685?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103328813177703685&source=h5_m,45004,30,25,24,5993,7103328793665833734,7103328793665833734,72,7103328793665833734,original sound - much,MuchMusic,6725391991449256966,MuchMusic,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103328791963273989.mp3,,False,False,,,,,[],0,0
3,US,7071350332713995562,1646427050,When Houston meets Dallas @positively_paige #houston #dallas #texas #htown #dtown,10496976,TikTokmomma7 Official,"manager@tiktokmomma7.com
SUBSCRIBE TO MY LIVES",,0,False,https://www.tiktok.com/@tiktokmomma7/video/7071350332713995562?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071350332713995562&source=h5_m,3147265,4565,16154,29,347625,6715972107035085574,6715972107035085574,72,6715972107035085574,original sound - onawednesdayy,.,6692521245889807365,.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1639969712542742.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/53a6eecc0feff61d9043e19edfd558a9.json,False,False,Ken Porcelain,VIVOR,original sound - onawednesdayy (Contains music from: VIVOR - Ken Porcelain),"Contains music from: ""VIVOR""",[],0,0
4,BS,7102224730308087045,1653615560,,7037650150018499589,Jubby658,,,0,False,https://www.tiktok.com/@jubbyds242/video/7102224730308087045?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102224730308087045&source=h5_m,40031,177,536,1188,2735,7102224692936772357,7102224692936772357,72,7102224692936772357,original sound - jubbyds242,Jubby658,7037650150018499589,Jubby658,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102224712620657413.mp3,,False,False,,,,,[],0,0
5,BS,7101861168670674181,1653530912,Let’s get it! #BeautyByBekuh #CrochetBraids #refinededgecontrol #TheCrochetConnection #refinededges #CrochetBundles #CrochetVixen #CrochetVixen #atlcrochetbraids #LondonCrochetBraids #dallascrochetbraids,6910242501706466305,Beauty By Bekuh,"Link below for Appointments, Crochet Bundles, Crochet Classes",,0,False,https://www.tiktok.com/@beautybybekuh_/video/7101861168670674181?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101861168670674181&source=h5_m,283463,53,35,251,19445,7073709565941925889,7073709565941925889,10033,7073709565941925889,Snatched,Big Boss Vette,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/619cbe5f8f48417eb2fb4e8a610f6be1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/113d83b5f26b4004b77e842630ba5834,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1614925186', 'external_song_key': 'apple_song_id'}]",0,0
6,BS,7089126368075681029,1650565857,thinking about me think about that 🧘‍♀️😂,6792295473179051014,Ãfŕiçäñ ßèáụťý,"Instagram: _africanbeauty_0🧘‍♀️
looking for me I'm probably on a beach 🥂",,0,False,https://www.tiktok.com/@lutramelanin/video/7089126368075681029?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089126368075681029&source=h5_m,105383,174,1812,720,5976,7089126353043311365,7089126353043311365,72,7089126353043311365,original sound - lutramelanin,Ãfŕiçäñ ßèáụťý,6792295473179051014,Ãfŕiçäñ ßèáụťý,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089126369287736070.mp3,,False,False,,,,,[],0,0
7,US,7073477670473846058,1646922360,#fypシ #lildurk …💯,7027967576270488581,its all love🖤,do it for vroy🗣❤️ /ig @hezegocrazy_,,0,False,https://www.tiktok.com/@hezegocrazyy/video/7073477670473846058?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073477670473846058&source=h5_m,2055666,1118,10839,2958,296980,7015035605251853061,7015035605251853061,72,7015035605251853061,original sound - 222.prettyy,-,7009442446908785670,-,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7015035770150980358.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/15ad751563451fe6256f8d58a7785e76.json,False,False,Beyoncé,Pray You Catch Me,original sound - 222.prettyy (Contains music from: Pray You Catch Me - Beyoncé),"Contains music from: ""Pray You Catch Me""",[],0,0
0,BS,7075892176680520965,1647484531,Sinus is annoying ‼️,6792393183290606597,DeAnn-Angel,"Dreams 👉 Goals
20k let’s get it🥶❤️",,0,False,https://www.tiktok.com/@magicalworldofdeann/video/7075892176680520965?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075892176680520965&source=h5_m,2101228,7405,10121,23457,252143,7075892130119502598,7075892130119502598,72,7075892130119502598,original sound - magicalworldofdeann,DeAnn-Angel,6792393183290606597,DeAnn-Angel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075892147324504838.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ae15e10dd83803c66096c2fec2942095.json,False,False,,,,,[],0,0
1,BS,7098433249206177030,1652732784,#bahamiantiktok🇧🇸 #fyp #bahamiantiktok #funny,6795249734958711814,pôśitivê vybz,Grand Bahama 🇧🇸,,0,False,https://www.tiktok.com/@thathrone23/video/7098433249206177030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098433249206177030&source=h5_m,46088,151,1508,1689,1625,7098433245116680966,7098433245116680966,72,7098433245116680966,original sound - thathrone23,pôśitivê vybz,6795249734958711814,pôśitivê vybz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098433253081647877.mp3,,False,False,Lizzo,About Damn Time,original sound - thathrone23 (Contains music from: About Damn Time - Lizzo),"Contains music from: ""About Damn Time""",[],0,0
2,BS,7103257945097374981,1653856121,#fyp #foryou #foryoupage #charrisqueenn #eww,7103187987123258373,charrisqueenn,No bio yet,,0,False,https://www.tiktok.com/@charrisqueenn/video/7103257945097374981?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103257945097374981&source=h5_m,1039,33,0,2,30,7103257939108629254,7103257939108629254,72,7103257939108629254,original sound - charrisqueenn,charrisqueenn,7103187987123258373,charrisqueenn,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103257927238159109.mp3,,False,False,,,,,[],0,0
3,US,7096988666983271726,1652396440,🧸🫶🏽,224891697648857088,Nicki Minaj,The mthafkn QUEEN. I love the Barbz. Everybody else on #oppTIME ⏰🆙,Verified account,0,False,https://www.tiktok.com/@nickiminaj/video/7096988666983271726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096988666983271726&source=h5_m,3148953,5023,1147,2996,495487,7096988651518790446,7096988651518790446,72,7096988651518790446,original sound - nickiminaj,Nicki Minaj,224891697648857088,Nicki Minaj,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096988670997105450.mp3,,False,False,,,,,[],0,0
4,US,7076863866218794286,1647710769,yummy shrimp snack :) ❄️🦐 #fishtok,6943831510608839685,Fish4Ever,"i love fish:)
fish portals! ↓",,0,False,https://www.tiktok.com/@fish4everchannel/video/7076863866218794286?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076863866218794286&source=h5_m,2507502,2089,153,416,291748,7076863841375898414,7076863841375898414,72,7076863841375898414,original sound - fish4everchannel,Fish4Ever,6943831510608839685,Fish4Ever,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076863861835500330.mp3,,False,False,,,,,[],0,0
5,US,7100250670778895659,1653155934,You’re doing too much now! #lovelanguage #nottoomuch #thatsenough #onekiss #fyp,6686475001317721093,Orlando And Sparkle,"🌟Family of 9🌟
📧:Mrmrswash@Carter-Agency.com",Verified account,0,False,https://www.tiktok.com/@mr_mrs_wash/video/7100250670778895659?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100250670778895659&source=h5_m,141627,76,757,576,13240,7084674373461838638,7084674373461838638,72,7084674373461838638,original sound - ventwithni,<3.,7055446829210682414,<3.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7084674384568486702.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/a6a6c7a8307a3136d1f83663c4fafce7.json,False,False,,,,,[],0,0
6,US,7100795327808310574,1653282748,"Come Over Over 1M stream in less than a month 😤😭🔥🏆‼️  I remember being homeless, getting hacked having to start all the way over after 7 years of hard work.. the car accident, and just trauma throughout my whole life! I maintained and stood my ground.. and did what i love! this what I love! It’s y’all, put your talent first.. don’t be afraid! 💯 GOD honestly don’t play bout ya boi! Thanks for all the love and support 🖤 The Album dropping nxt month on my bday (JUNE - ) .This one of dem 1’s🏆",6743923900290499590,jhacari,Follow My IG For More Content: @JHACARI 🔥,Verified account,0,False,https://www.tiktok.com/@jhacari/video/7100795327808310574?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100795327808310574&source=h5_m,196218,206,63,21,26842,7096122699445029675,7096122699445029675,72,7096122699445029675,Jhacari Come Over,Tonio,6863127814377767942,Tonio,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7096122758043732782.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/0944e4ecaf84290fc2e37a970107802f.json,False,False,Jhacari,Come Over (Sped Up - TikTok Version),Jhacari Come Over (Contains music from: Come Over (Sped Up - TikTok Version) - Jhacari),"Contains music from: ""Come Over (Sped Up - TikTok Version)""",[],0,0
7,US,7102564728320347435,1653694718,#pov: that one 'friend' asks you to hang out... #aviakbarpov #funny,6767570906225378310,ΛVI,"Follow My IG ⬆️
21 | LA | 🇮🇷
📩 avi@thefuelinjector.com
⬇️ NEW YOUTUBE VID ⬇️",,0,False,https://www.tiktok.com/@avi.akbar/video/7102564728320347435?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102564728320347435&source=h5_m,904489,293,151,672,131993,6929630316609014533,6929630316609014533,72,6929630316609014533,original sound - imshawnsutton,Shawn Sutton,6829373936032973829,Shawn Sutton,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6929630341917395718.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/836a61b92eefc7b12c0bc77d7dd2e58f.json,False,False,,,,,[],0,0
