,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
0,TD,7102704856657317125,1653727348,da habibi ana isima abakar wa ana isimi ache ana nimout fi achana,7085773204387906566,user2043356370046,,,0,False,https://www.tiktok.com/@user2043356370046/video/7102704856657317125?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102704856657317125&source=h5_m,50226,538,102,707,1358,6886825095185041409,6886825095185041409,10033,6886825095185041409,Subhan Allah,Ali Dawud,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/5f1db07a4e2c47d0a0a0463e93523a7a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/db2c5e4836e74e7596b6c3bce8ee3d24,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1537117818', 'external_song_key': 'apple_song_id'}]",0,0
1,TD,7102175346794974469,1653604059,,7065706588007367685,YOU OSCAR,,,0,False,https://www.tiktok.com/@djamaloscar1/video/7102175346794974469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102175346794974469&source=h5_m,68934,68,116,45,2159,7102175367816940293,7102175367816940293,72,7102175367816940293,original sound - djamaloscar1,YOU OSCAR,7065706588007367685,YOU OSCAR,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102175358535764742.mp3,,False,False,,,,,[],0,0
2,TR,7096486250978348289,1652279463,,6607811716095475718,Çılgın Dondurmacı,"Çılgın Dondurmacı Mehmet Dinç

👇👇👇",,0,False,https://www.tiktok.com/@cilgindondurmaci_/video/7096486250978348289?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096486250978348289&source=h5_m,38081886,20462,20162,71122,1339822,7096486247610600194,7096486247610600194,72,7096486247610600194,original sound - cilgindondurmaci_,Çılgın Dondurmacı,6607811716095475718,Çılgın Dondurmacı,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096486245563501314.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c397a172253f36426da722ba98439f4c.json,False,False,Çılgın Dondurmacı,Kalbimsin انتى قلبى قلبى - Remix,original sound - cilgindondurmaci_ (Contains music from: Kalbimsin انتى قلبى قلبى - Remix - Çılgın Dondurmacı),"Contains music from: ""Kalbimsin انتى قلبى قلبى - Remix""",[],0,0
3,KZ,7099703460026699010,1653028529,My heart is💔#fyp#foryou#xxxtentacion#jahseh#onfroy#llj#ripx#jahseh_pain,7057773718525985794,𝐌𝐚𝐤𝐞 𝐎𝐮𝐭 𝐇𝐢𝐥𝐥🖤,"𝐱𝐱𝐱𝐭𝐞𝐧𝐭𝐚𝐜𝐢𝐨𝐧🖤
follow my new account xxxten1363",,0,False,https://www.tiktok.com/@jahseh_pain/video/7099703460026699010?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099703460026699010&source=h5_m,3128579,1613,2032,22126,212432,7099703458080623362,7099703458080623362,72,7099703458080623362,original sound - jahseh_pain,𝐌𝐚𝐤𝐞 𝐎𝐮𝐭 𝐇𝐢𝐥𝐥🖤,7057773718525985794,𝐌𝐚𝐤𝐞 𝐎𝐮𝐭 𝐇𝐢𝐥𝐥🖤,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099703447951297281.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fe4cb819196a3175479aa208f6d5968d.json,False,False,XXXTENTACION,Hope,original sound - jahseh_pain (Contains music from: Hope - XXXTENTACION),"Contains music from: ""Hope""",[],0,0
4,SD,7102832641266732293,1653757097,#football #smartfootball,7046017085143073797,Pablo..7,,,0,False,https://www.tiktok.com/@em.1175/video/7102832641266732293?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102832641266732293&source=h5_m,72815,6,17,686,2945,7102832643712305926,7102832643712305926,72,7102832643712305926,original sound - em.1175,Pablo..7,7046017085143073797,Pablo..7,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102832634291653381.mp3,,False,False,Ilkay Sencan & Dynoro,Rockstar,original sound - em.1175 (Contains music from: Rockstar - Ilkay Sencan & Dynoro),"Contains music from: ""Rockstar""",[],0,0
5,CM,7095117807125302533,1651960847,,6615877201295671301,A/3 💝,"تشادية  la tchadienne 🇹🇩 
Respect avant tout
Compte unique 🙌🏽
حسابي الوحيد",,0,False,https://www.tiktok.com/@zane_zoune8/video/7095117807125302533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095117807125302533&source=h5_m,497253,927,396,7972,25457,7095117788074806021,7095117788074806021,72,7095117788074806021,original sound - zane_zoune8,A/3 💝,6615877201295671301,A/3 💝,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095117790662986501.mp3,,False,False,,,,,[],0,0
6,SA,7102196759694183682,1653609046,اللهم صل على محمد وعلى ال محمد كما صليت على ابراهيم وعلى ال ابراهيم انك حميد مجيد,6932203917981303814,❤️ KP MAJEED ❤️,"🌹ماشاءالله🌹
🕋ISLAMIC VIDEO🕋",,0,False,https://www.tiktok.com/@majeed1007/video/7102196759694183682?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102196759694183682&source=h5_m,194549,399,471,4403,22393,6643781942115437318,6643781942115437318,72,6643781942115437318,original sound - altaf_045,M_Altaf_khan,6605762036473856006,M_Altaf_khan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1622017075388421.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/480bdaaba656475e10d9be8c6bbddf09.json,False,False,Farah I've,مولاي صلي وسلم دائما,original sound - altaf_045 (Contains music from: مولاي صلي وسلم دائما - Farah I've),"Contains music from: ""مولاي صلي وسلم دائما""",[],0,0
7,FR,7102021063747341573,1653568138,#duo avec @ahmatharounlarry #mslloge #chantycaviar #tchadien🇹🇩tiktok #tchadiennegirl💙💛❤️ #🤣🤣🤣😅🤣😅😅😅😅😅🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 @chantycaviarpromax @mslloge,6843807990458811397,Chanty kaguer,"Sois heureux un instant. Cet instant c'est ta vie.🇹🇩🇹🇩🇺🇦🇺🇦
https://youtu",,0,False,https://www.tiktok.com/@chantycaviar/video/7102021063747341573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102021063747341573&source=h5_m,134394,513,304,107,6951,7102021106323720965,7102021106323720965,73,7102021106323720965,Original Sound,Unknown,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102021111365389061.mp3,,False,False,,,,,[],0,0
0,TD,7101001170927226117,1653330675,@oncolemht1,6916977057647199237,Saboune Delle Tahir,,,0,False,https://www.tiktok.com/@sabounedelletahirgmail.0/video/7101001170927226117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101001170927226117&source=h5_m,56270,31,44,28,2282,6707774381675808769,6707774381675808769,10033,6707774381675808769,Дикая львица,ALEX&RUS,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/df13aa0fd2e44615a4e7869da0607d9e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f825d5c143754dad863b874a7b8a2442,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1470389541', 'external_song_key': 'apple_song_id'}]",0,0
1,TD,7101935099452738821,1653548127,#tchad #midi #rip #tchadienne🇹🇩,6827226818031256582,Yussufa,Le loup solitaire,,0,False,https://www.tiktok.com/@el_zakhawi/video/7101935099452738821?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101935099452738821&source=h5_m,130367,772,218,3743,8137,6819068901343627265,6819068901343627265,10033,6819068901343627265,حزين من جدي,غريب ال مخلص,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/5519817e801a4a368b0c2f7ee9472b94,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b84d0c8cef7f4d7f9d62af44cdff8f5e,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1509908357', 'external_song_key': 'apple_song_id'}]",0,0
2,FR,7098218783306779909,1652682854,#duet with @danieruth9 #translatethis,6918075236668933121,Preciousannjohnson,am a mother of two kids and am looking beautiful and sexy am here for fun only ☺,,0,False,https://www.tiktok.com/@preciousannjohnson/video/7098218783306779909?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098218783306779909&source=h5_m,13668077,165,16500,7519,130013,6738456583379880706,6738456583379880706,25,6738456583379880706,love nwantinti (ah ah ah),CKay,6733392183322625029,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3cfa653a618c42df8f6462bd4fdad281,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a82d760a97fb48f1a2ce7afe08add5e6,True,True,,,,,[],0,0
3,SG,7099005838668385537,1652866100,#funny #fyp,7043258119342916609,Everything hub :),Everything hub 😂🤣🥲,,0,False,https://www.tiktok.com/@matthewkoh03/video/7099005838668385537?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099005838668385537&source=h5_m,1314423,1003,2396,8782,85261,7099005830170823425,7099005830170823425,24,7099005830170823425,original sound - matthewkoh03,Everything hub :),7043258119342916609,Everything hub :),False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099005828161702657.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a3f7caf61d8917fb981cee2602bb02a8.json,False,False,,,,,[],0,0
4,PT,7070928728586554629,1646328888,Tu savais que c’était possible ? 🤯 #astuce #tiktokacademie #astuces #astuceiphone #astucesiphone,6630856599564468229,AndreMartinYT,"Mon insta ☝️
📨andre.martin@geekmedia.fr📨
Pour aller plus loin👇",,0,False,https://www.tiktok.com/@andremartinyt/video/7070928728586554629?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070928728586554629&source=h5_m,4568588,2119,27488,24184,148507,7025056274156881921,7025056274156881921,10036,7025056274156881921,TO THE MOON,Jnr Choi & Sam Tompkins,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6621596e615044939d3793e2427ca5db,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e7753c03af304e31b5c612d8522822cf,True,True,,,,,[],0,0
5,TD,7099791552997854470,1653049040,,7084661081284822022,abiyaahmat,,,0,False,https://www.tiktok.com/@abiyaahmat/video/7099791552997854470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099791552997854470&source=h5_m,249048,594,1301,359,7806,7099791514615909126,7099791514615909126,72,7099791514615909126,original sound - abiyaahmat,abiyaahmat,7084661081284822022,abiyaahmat,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099791554692287237.mp3,,False,False,,,,,[],0,0
6,CM,7096209696805145861,1652215073,,6841564728012391430,Miss store,Merci à mes abonnés je suis là juste pour m'amuser ☺️,,0,False,https://www.tiktok.com/@zinaforever1/video/7096209696805145861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096209696805145861&source=h5_m,192982,319,334,2978,5760,7080489767372147461,7080489767372147461,72,7080489767372147461,original sound - wolfboy235,WOLF BOY HB,7003070330034226181,WOLF BOY HB,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080489768550779653.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/95e2d639d0ba44199572e5fb1a2b6426.json,False,False,,,,,[],0,0
7,TD,7096023973548330245,1652171836,Beribour #beribour🔥✌️🇹🇩 @arafaibrahim #chadarmy🇹🇩🇹🇩🇹🇩 #gemia #bakay,6863125184908461062,Fils de Beribé,Tchad 🇹🇩 + Sudan 🇸🇩 = Beribour 🧿,,0,False,https://www.tiktok.com/@zaghawa922/video/7096023973548330245?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096023973548330245&source=h5_m,3259591,1302,715,3187,54213,6797641637334878210,6797641637334878210,10033,6797641637334878210,Türküm,Serhat Durmus,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0475e2b1ddcd49c9af9e1a76573aac10,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ed931ce458d04174bed83187bf6ad192,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1475624910', 'external_song_key': 'apple_song_id'}]",0,0
0,TD,7102082090522414341,1653582347,elles sont jalouses de la poudre la crème 😭😭😭😂😂😂😂💔💔❤️❤️💔💔🇹🇩🇹🇩🇹🇩🇹🇩🇹🇩👂💪💪💪💪💪,6991549970189321221,fatimeoumarnadjo0,Me juge pas je suis ici pour rigoler 🥺❤️🙌🏻🙏 eabonnez vous sns trop pensé 😿,,0,False,https://www.tiktok.com/@fatimeoumarnadjo0/video/7102082090522414341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102082090522414341&source=h5_m,99845,70,49,864,3468,7031996646888164101,7031996646888164101,72,7031996646888164101,original sound - queenamne1,queen Amne🧿🥰🥰,6843580960870761478,queen Amne🧿🥰🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7031996742283447046.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4cdbd3a4f27a8ebae610af5a635dd76b.json,False,False,,,,,[],0,0
1,TD,7101212789171080454,1653379949,,7086591698952733702,Ahmat Adam645,,,0,False,https://www.tiktok.com/@ahmatadam645/video/7101212789171080454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101212789171080454&source=h5_m,614897,1578,862,10454,23764,7101212750378175238,7101212750378175238,72,7101212750378175238,original sound - ahmatadam645,Ahmat Adam645,7086591698952733702,Ahmat Adam645,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101212724092340998.mp3,,False,False,,,,,[],0,0
2,TR,7102507370403712257,1653681364,Kalam galagat wo tiss 😂😂🤭 #tchadienne🇹🇩 #chadiangirl🇷🇴 #🇹🇩 #tchad #tiktoktchad #235tchad #tchad235 #tchad235🇹🇩🔥,6654114640496885766,User235a99m01d05,,,0,False,https://www.tiktok.com/@user235d05m01a99/video/7102507370403712257?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102507370403712257&source=h5_m,182866,267,336,3352,5117,7102507365894769410,7102507365894769410,72,7102507365894769410,original sound - user235d05m01a99,User235a99m01d05,6654114640496885766,User235a99m01d05,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102507347881200385.mp3,,False,False,,,,,[],0,0
3,FR,7101725321589755141,1653499279,,6995167639329178630,Achouros,,,0,False,https://www.tiktok.com/@adoyakach235/video/7101725321589755141?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101725321589755141&source=h5_m,66980,73,19,32,2358,7101725303831104262,7101725303831104262,72,7101725303831104262,original sound - adoyakach235,Achouros,6995167639329178630,Achouros,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101725306960087814.mp3,,False,False,,,,,[],0,0
4,GH,7101999890523229445,1653563208,@alishaskincaregh @trimudeee @emmaifeanyi @Zulaiya Matan Kaya #viral,6816636336691348486,musah.23,"Movie Actor TikTok influencer 
Follow me on IG @Officialmusah.23
Follow on
 👇",,0,False,https://www.tiktok.com/@musah.23/video/7101999890523229445?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101999890523229445&source=h5_m,4834981,4069,16966,44273,127425,7019845018659638043,7019845018659638043,24,7019845018659638043,original sound - anas_fikry,Anas fikry,6510516452805672961,Anas fikry,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7019844935637682971.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/150161338516eb6012763a089fc3a41e.json,False,False,Bytes,Funny baby laughing sound,original sound - anas_fikry (Contains music from: Funny baby laughing sound - Bytes),"Contains music from: ""Funny baby laughing sound""",[],0,0
5,PL,7092086995853249798,1651255181,ANSU 😍 23/04/22 @fcbarcelona @ansufati #ansufati #fcbarcelona #barça #barcelona #football #futbol #spain #mesqueunclub #forcabarca #stadium #estadio #ciutatesportiva #vamosbarca #viscaelbarca #jugador #car #fans #smile,6881294411507844102,Rafa ⚽️🇪🇸,"🇪🇸🌹
⚽️ BARÇA
💥 21
🌇 Barcelona
IG | rafaella.alonso",,0,False,https://www.tiktok.com/@rafaella.alonso/video/7092086995853249798?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092086995853249798&source=h5_m,5211105,522,1297,29370,220502,7057689392084683521,7057689392084683521,72,7057689392084683521,original sound - barca.fc7,𝘽𝙖𝙧𝙘𝙖❤️💙,7001878814779917314,𝘽𝙖𝙧𝙘𝙖❤️💙,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7057689371180387073.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d41628cfc85d1faf5d7a3d057826ba66.json,False,False,,,,,[],0,0
6,FR,7098324179816140038,1652707391,,6863115695992341510,Erebere Ke Bess Asal,💫🤏💘💯🔥🐅+235♡🇫🇷🐎⛈🏳️‍🌈💑💓🌻🦄🇷🇴💉⛈🔥🦅🤙,,0,False,https://www.tiktok.com/@ereberekebaseasal/video/7098324179816140038?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098324179816140038&source=h5_m,278294,0,974,212,7018,7098324172081761029,7098324172081761029,72,7098324172081761029,original sound - ereberekebaseasal,Erebere Ke Bess Asal,6863115695992341510,Erebere Ke Bess Asal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098324155690437381.mp3,,False,False,,,,,[],0,0
7,MX,7102046163888590086,1653573981,,7101295163591836677,megertawanaj,😍👇👇👇😍,,0,False,https://www.tiktok.com/@megertawanaj/video/7102046163888590086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102046163888590086&source=h5_m,4172322,187,817,4935,35319,7101673347461417733,7101673347461417733,72,7101673347461417733,original sound - rogianstarin3,rogianstarin3,7101277891866838022,rogianstarin3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101673345636207366.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/06c1334b26d2565a6f1b2cb58b401cc0.json,False,False,,,,,[],0,0
0,TD,7101902144080514309,1653540453,,7027571574594192390,ياسريحي محمد,ياسر يحي,,0,False,https://www.tiktok.com/@yassiryahyamahamat/video/7101902144080514309?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101902144080514309&source=h5_m,145285,141,100,2866,3365,7101902077479095045,7101902077479095045,72,7101902077479095045,original sound - yassiryahyamahamat,ياسريحي محمد,7027571574594192390,ياسريحي محمد,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101902096538061573.mp3,,False,False,,,,,[],0,0
1,TD,7103129743914044677,1653826274,Répondre à @user25rcchxxrn #tabitabakaralkas,6881173949804823553,Alkas,Artiste comédien,,0,False,https://www.tiktok.com/@tabitabakar01/video/7103129743914044677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103129743914044677&source=h5_m,87259,102,90,1405,4204,7103129738822060806,7103129738822060806,72,7103129738822060806,original sound - tabitabakar01,Alkas,6881173949804823553,Alkas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103129728454052613.mp3,,False,False,,,,,[],0,0
2,DE,7102434181258513670,1653664324,Easy shirt hack.           #dailybloggergoals #styleguy #absolutebespoke #modelmen #dapperlife #pu94 #pfsfashion #suituptime #suitgame #tailoredsuit #style4men #modaparahombre #dapperlydone #mensblog #menshaircuts #hairstylemen #dapperoutfits #sprezza #mensfashionposting #mensfashionteam,6756597031307772934,eddy_scl,"MENSFASHION | MENSWEAR 🇩🇪
Daily Men’s wear inspiration 🧥
Insta: eddy_scl",,0,False,https://www.tiktok.com/@eddy_scl/video/7102434181258513670?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102434181258513670&source=h5_m,4986521,279,1186,267,82085,7074316711545473798,7074316711545473798,72,7074316711545473798,Disturbia,mbappegoals,6923169936513795077,mbappegoals,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074316716494621445.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/610b2c9d668d2e8a31ba6efbca296866.json,False,False,,,,,[],0,0
3,KZ,7099512852448365826,1652984148,comment your country flag🥰 inst: kagiristwins,16665941,Kagiris Twins,"inst: kagiristwins 
      20 y.o.
adv: kagiristwins@gmail.com",Verified account,0,False,https://www.tiktok.com/@kagiristwins/video/7099512852448365826?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099512852448365826&source=h5_m,6005219,3811,1013,6403,266901,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy,Iconicfatma,6831674564565763077,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0
4,PK,7102295244271537434,1653631973,,7102285325569590299,Karena Kapor,,,0,False,https://www.tiktok.com/@karenakapor9237/video/7102295244271537434?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102295244271537434&source=h5_m,5565938,804,707,9163,311418,6828574119546750978,6828574119546750978,10033,6828574119546750978,Droptop,AP Dhillon & Gurinder Gill & Gminxr,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/09d629db9b4344aeaabf4c2eefa213c1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/b4d0da1cff3146faa99ca2dc4708ac86,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1514015307', 'external_song_key': 'apple_song_id'}]",0,0
5,US,7089255024978562346,1650595811,"I’ve been training for a big race coming up, stay tuned. #jimkardashian #fast #speed #usainbolt #dumpy #horsepower #ayo #mustache #fyp #nyc",6908005555647775750,Frankie LaPenna,"Michigan | 24 years old | Degree in Film & Video | 
I enjoy making people laugh!",,0,False,https://www.tiktok.com/@frankielapenna/video/7089255024978562346?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089255024978562346&source=h5_m,28390147,10082,174171,23665,967469,6971439136944752641,6971439136944752641,10033,6971439136944752641,Gangsta's Paradise,Lofi Fruits Music & Chill Fruits Music,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ed25a071abaf436d834a90f8f0e566c3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/393c9d0a846b4b6b82dfcf26ea32ef0d,False,True,,,,,[],0,0
6,EG,7092515284698811654,1651354900,#lucifer#fyp#foryou#luciferediter3,7008501072692167686,GASSER,"content you added series ❤️
My goal is to reach 400k❤️?
subscribe here👇👇",,0,False,https://www.tiktok.com/@luciferediter3/video/7092515284698811654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092515284698811654&source=h5_m,25835091,4046,5355,69751,2887653,7092515271377701637,7092515271377701637,72,7092515271377701637,original sound - luciferediter3,GASSER,7008501072692167686,GASSER,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092515266244119302.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c3c61f16a6ef715519ab8aa3e0e4c612.json,False,False,SpaDJ,น้ำแดงน้ำส้ม (Nam Dang Nam Som) (Slowed),original sound - luciferediter3 (Contains music from: น้ำแดงน้ำส้ม (Nam Dang Nam Som) (Slowed) - SpaDJ),"Contains music from: ""น้ำแดงน้ำส้ม (Nam Dang Nam Som) (Slowed)""",[],0,0
7,BR,7092081652075154694,1651253938,,6978889647942616069,ericalohaine143,,,0,False,https://www.tiktok.com/@ericalohaine143/video/7092081652075154694?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092081652075154694&source=h5_m,54260514,64340,75169,99338,3063191,6806277636856220418,6806277636856220418,24,6806277636856220418,original sound - mr._singh_75,_Yuvraj_singh,6622104194005843974,_Yuvraj_singh,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/1661690152711169.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/835df7583f36e75ee9c7623905467e11.json,False,False,Sandip Chohan,Dil Deewana,original sound - mr._singh_75 (Contains music from: Dil Deewana - Sandip Chohan),"Contains music from: ""Dil Deewana""",[],0,0
0,TD,7103183917414468870,1653838886,#fyp #pourtoi #tchadiennegirl💙💛❤️ #musicalysongs 🇹🇩🇹🇩🇹🇩,6615877201295671301,A/3 💝,"تشادية  la tchadienne 🇹🇩 
Respect avant tout
Compte unique 🙌🏽
حسابي الوحيد",,0,False,https://www.tiktok.com/@zane_zoune8/video/7103183917414468870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103183917414468870&source=h5_m,103147,627,106,1796,8046,7020480965269113602,7020480965269113602,72,7020480965269113602,original sound - ko6p8,ود أبــوروف |  𝐁 𝐀 𝐌,6837125378500314117,ود أبــوروف |  𝐁 𝐀 𝐌,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7020480970142927617.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cbff76909158a358e961e19947d8d807.json,False,False,,,,,[],0,0
1,TD,7096535158915943685,1652290851,,7069138100627047430,user937020273011,,,0,False,https://www.tiktok.com/@user937020273011/video/7096535158915943685?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096535158915943685&source=h5_m,197825,854,193,1557,12543,7096535145087388422,7096535145087388422,72,7096535145087388422,original sound - user937020273011,user937020273011,7069138100627047430,user937020273011,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096535162095160070.mp3,,False,False,,,,,[],0,0
